Datetime,Fan_Status,Humidity_Status,Light_Status,Moisture_Status0,Moisture_Status1,Moisture_Status2,Moisture_Status3,RoomTemp_Status,WG1_Set,WG2_Set
Wed Feb 23 22:49:32 2022,0,6.0,0,0.74,0.76,1.75,0.2,24.7,20,20
Wed Feb 23 22:50:32 2022,0,6.0,0,1.78,1.76,2.69,0.14,22.99,20,20
Wed Feb 23 22:51:32 2022,0,6.0,0,0.72,0.74,1.76,0.2,24.1,20,20
Wed Feb 23 22:52:32 2022,0,6.0,0,0.73,0.74,1.74,0.2,23.94,20,20
Wed Feb 23 22:53:32 2022,0,6.0,0,0.73,0.75,1.76,0.2,24.0,20,20
Wed Feb 23 22:54:33 2022,0,6.0,0,1.78,1.77,2.68,0.9,23.58,20,20
Wed Feb 23 22:55:33 2022,0,6.0,1,0.76,0.73,1.75,0.2,24.68,20,20
Wed Feb 23 22:56:33 2022,0,6.0,0,1.78,1.76,2.69,0.16,23.72,20,20
Wed Feb 23 22:57:33 2022,0,6.0,0,1.78,1.76,2.69,0.8,23.83,20,20
Wed Feb 23 22:58:33 2022,0,6.0,0,1.78,1.77,2.7,0.12,23.84,20,20
Wed Feb 23 22:59:33 2022,0,6.0,0,1.77,1.77,2.69,0.13,24.75,20,20
Wed Feb 23 23:00:33 2022,0,6.0,1,1.78,1.78,2.69,0.15,24.22,20,20
Wed Feb 23 23:01:33 2022,0,6.0,1,0.8,0.79,1.78,0.2,25.14,20,20
Wed Feb 23 23:02:33 2022,0,6.0,0,1.78,1.78,2.69,0.15,23.8,20,20
Wed Feb 23 23:03:33 2022,0,6.0,0,1.78,1.78,2.69,0.15,23.8,20,20
Wed Feb 23 23:04:33 2022,0,6.0,0,0.78,0.76,1.78,0.2,24.1,20,20
Wed Feb 23 23:05:33 2022,0,6.0,1,0.79,0.76,1.77,0.2,24.7,20,20
Wed Feb 23 23:06:33 2022,0,6.0,0,1.78,1.77,2.69,0.17,23.7,20,20
Wed Feb 23 23:07:33 2022,0,6.0,0,1.78,1.78,2.69,0.15,23.2,20,20
Wed Feb 23 23:08:33 2022,0,6.0,0,1.78,1.78,2.69,0.12,22.95,20,20
Wed Feb 23 23:09:33 2022,0,6.0,0,0.79,0.8,1.77,0.2,23.97,20,20
Wed Feb 23 23:10:33 2022,0,6.0,0,0.78,1.78,2.69,0.11,22.73,20,20
Wed Feb 23 23:11:33 2022,0,6.0,0,1.78,1.76,2.69,0.11,23.1,20,20
Wed Feb 23 23:12:33 2022,0,6.0,0,1.77,1.75,2.69,0.25,22.8,20,20
Wed Feb 23 23:13:33 2022,0,6.0,0,1.77,1.75,2.69,0.2,22.65,20,20
Wed Feb 23 23:14:33 2022,0,6.0,0,1.78,1.75,2.69,0.2,22.95,20,20
Wed Feb 23 23:15:33 2022,0,6.0,0,1.78,1.75,2.69,0.26,23.42,20,20
Wed Feb 23 23:16:33 2022,0,6.0,0,1.78,1.77,2.69,0.9,23.87,20,20
Wed Feb 23 23:17:33 2022,0,6.0,0,0.78,1.75,2.69,0.14,24.13,20,20
Wed Feb 23 23:18:33 2022,0,6.0,0,0.72,0.61,1.69,0.2,24.63,20,20
Wed Feb 23 23:19:33 2022,0,6.0,0,0.68,0.75,1.75,0.2,25.17,20,20
Wed Feb 23 23:20:33 2022,0,6.0,0,1.77,1.78,2.73,0.1,23.78,20,20
Wed Feb 23 23:21:33 2022,0,6.0,1,0.77,0.78,1.75,0.2,24.79,20,20
Wed Feb 23 23:22:33 2022,0,6.0,1,0.67,0.65,0.72,0.2,24.45,20,20
Wed Feb 23 23:23:33 2022,0,6.0,1,0.79,0.74,0.74,0.2,24.6,20,20
Wed Feb 23 23:24:33 2022,0,6.0,1,0.75,0.73,0.76,0.2,24.17,20,20
Wed Feb 23 23:25:33 2022,0,6.0,1,0.72,0.72,1.77,0.2,24.5,20,20
Wed Feb 23 23:26:33 2022,0,6.0,1,0.68,0.66,1.78,0.22,23.86,20,20
Wed Feb 23 23:27:33 2022,0,6.0,1,0.72,0.64,1.77,0.2,23.86,20,20
Wed Feb 23 23:28:33 2022,0,6.0,0,1.77,1.76,2.7,0.11,23.65,20,20
Wed Feb 23 23:29:33 2022,0,6.0,0,1.78,1.77,2.7,0.9,23.7,20,20
Wed Feb 23 23:30:33 2022,0,6.0,0,1.78,1.78,2.71,0.1,23.79,20,20
Wed Feb 23 23:31:33 2022,0,6.0,0,1.78,1.78,2.7,0.9,23.82,20,20
Wed Feb 23 23:32:33 2022,1,6.0,0,1.76,1.76,2.7,0.17,23.82,20,20
Wed Feb 23 23:33:33 2022,0,6.0,0,1.78,1.76,2.7,0.13,24.7,20,20
Wed Feb 23 23:34:33 2022,0,6.0,0,2.68,2.67,3.62,0.79,22.41,20,20
Wed Feb 23 23:35:33 2022,0,6.0,0,2.67,2.66,3.62,0.77,22.37,20,20
Wed Feb 23 23:36:33 2022,0,6.0,0,2.66,2.67,3.62,0.8,22.33,20,20
Wed Feb 23 23:37:33 2022,0,6.0,0,2.67,2.66,3.62,0.8,22.32,20,20
Wed Feb 23 23:38:33 2022,0,6.0,0,99.71,4.55,5.58,1.78,20.8,20,20
Wed Feb 23 23:39:33 2022,0,6.0,0,97.22,4.57,5.57,1.77,19.85,20,20
Wed Feb 23 23:40:33 2022,0,6.0,0,97.22,4.55,5.58,1.77,19.96,20,20
Wed Feb 23 23:41:33 2022,0,6.0,1,97.21,2.66,3.62,0.8,22.14,20,20
Wed Feb 23 23:42:33 2022,0,6.0,0,97.31,4.59,5.59,1.76,19.35,20,20
Wed Feb 23 23:43:33 2022,0,6.0,0,97.22,2.66,4.61,0.75,22.4,20,20
Wed Feb 23 23:44:33 2022,0,6.0,0,19.51,4.56,5.57,1.78,20.54,20,20
Wed Feb 23 23:45:33 2022,0,6.0,0,36.44,4.55,5.58,1.78,20.6,20,20
Wed Feb 23 23:46:33 2022,0,6.0,0,13.85,3.66,3.61,0.76,22.29,20,20
Wed Feb 23 23:47:33 2022,0,6.0,0,19.51,3.67,4.61,0.73,22.35,20,20
Wed Feb 23 23:48:33 2022,0,6.0,0,49.41,4.56,5.58,1.76,21.91,20,20
Wed Feb 23 23:49:33 2022,0,6.0,0,4.57,2.67,4.6,0.69,22.63,20,20
Wed Feb 23 23:50:33 2022,0,6.0,0,7.36,2.67,4.6,0.7,22.5,20,20
Wed Feb 23 23:51:33 2022,0,6.0,0,4.57,2.67,3.62,0.7,23.0,20,20
Wed Feb 23 23:52:33 2022,0,6.0,0,31.59,4.57,5.57,1.75,22.24,20,20
Wed Feb 23 23:53:33 2022,0,6.0,0,11.17,2.67,3.62,0.74,22.7,20,20
Wed Feb 23 23:54:33 2022,0,6.0,0,22.5,4.57,5.57,1.75,20.51,20,20
Wed Feb 23 23:55:33 2022,0,6.0,0,2.44,2.69,4.61,0.73,22.44,20,20
Wed Feb 23 23:56:33 2022,0,6.0,0,2.44,1.76,2.68,0.17,23.17,20,20
Wed Feb 23 23:57:33 2022,0,6.0,0,2.44,2.67,4.61,0.76,22.39,20,20
Wed Feb 23 23:58:33 2022,0,6.0,0,2.44,1.75,2.68,0.22,23.13,20,20
Wed Feb 23 23:59:33 2022,0,6.0,0,2.44,1.73,2.69,0.24,23.16,20,20
Thu Feb 24 00:00:33 2022,0,6.0,0,2.44,1.74,2.68,0.25,22.83,20,20
Thu Feb 24 00:01:33 2022,0,6.0,0,2.44,1.72,2.69,0.28,22.84,20,20
Thu Feb 24 00:02:33 2022,0,6.0,0,2.44,1.74,2.69,0.3,23.5,20,20
Thu Feb 24 00:03:33 2022,0,6.0,0,2.44,1.74,2.68,0.27,23.2,20,20
Thu Feb 24 00:04:33 2022,0,6.0,0,2.44,1.74,2.67,0.26,23.1,20,20
Thu Feb 24 00:05:33 2022,0,6.0,0,2.44,1.74,2.66,0.28,22.59,20,20
Thu Feb 24 00:06:33 2022,0,6.0,0,2.44,1.74,2.67,0.28,22.76,20,20
Thu Feb 24 00:06:51 2022,8,6.0,7,1.0,2.0,3.0,4.0,5.0,9,10
Thu Feb 24 00:07:51 2022,0,6.0,0,0.44,1.75,2.66,0.28,23.19,20,20
Thu Feb 24 00:08:51 2022,0,6.0,0,0.44,1.74,2.66,0.32,23.61,20,20
Thu Feb 24 00:09:51 2022,0,6.0,0,0.44,1.75,2.66,0.31,23.94,20,20
Thu Feb 24 00:10:51 2022,0,6.0,0,0.44,1.74,3.65,0.3,23.98,20,20
Thu Feb 24 00:11:51 2022,0,38.7,0,0.44,1.74,2.67,0.34,24.5,20,20
Thu Feb 24 00:12:51 2022,0,37.79,0,0.44,1.73,2.69,0.32,23.76,20,20
Thu Feb 24 00:13:51 2022,0,35.8,0,0.44,1.75,2.66,0.24,23.85,20,20
Thu Feb 24 00:14:51 2022,0,35.7,0,0.44,1.74,2.67,0.25,23.51,20,20
Thu Feb 24 00:15:51 2022,0,37.11,0,0.44,1.75,2.67,0.28,23.47,20,20
Thu Feb 24 00:16:51 2022,0,38.53,0,0.44,1.74,2.67,0.23,22.84,20,20
Thu Feb 24 00:17:51 2022,0,39.63,0,0.44,1.74,2.67,0.24,22.7,20,20
Thu Feb 24 00:18:51 2022,0,39.98,0,0.44,1.74,2.66,0.25,22.82,20,20
Thu Feb 24 00:19:51 2022,0,40.86,0,0.44,1.74,2.66,0.2,22.83,20,20
Thu Feb 24 00:20:51 2022,0,40.62,0,0.44,1.73,2.65,0.22,22.65,20,20
Thu Feb 24 00:21:51 2022,0,41.55,0,0.44,1.74,2.66,0.24,22.64,20,20
Thu Feb 24 00:22:51 2022,0,42.19,0,0.44,1.75,2.66,0.25,22.6,20,20
Thu Feb 24 00:23:51 2022,0,42.37,0,0.44,3.66,4.57,0.72,22.44,20,20
Thu Feb 24 00:24:51 2022,0,42.23,0,0.44,3.65,4.6,0.73,21.83,20,20
Thu Feb 24 00:25:51 2022,0,40.66,0,0.44,3.65,4.59,0.72,21.68,20,20
Thu Feb 24 00:26:51 2022,0,39.51,0,0.44,3.65,4.59,0.72,22.52,20,20
Thu Feb 24 00:27:51 2022,0,39.63,0,0.44,3.65,4.59,0.68,22.49,20,20
Thu Feb 24 00:28:51 2022,0,37.28,0,0.44,3.67,4.61,0.76,22.56,20,20
Thu Feb 24 00:29:51 2022,0,89.1,0,0.44,1.75,2.69,0.27,24.2,20,20
Thu Feb 24 00:30:51 2022,0,35.6,0,0.44,3.65,4.59,0.72,22.5,20,20
Thu Feb 24 00:31:51 2022,0,36.47,0,0.44,3.66,4.59,0.71,22.49,20,20
Thu Feb 24 00:32:51 2022,0,38.28,0,0.44,3.66,4.6,0.71,22.23,20,20
Thu Feb 24 00:33:51 2022,0,38.57,0,0.26,3.66,4.6,0.71,22.7,20,20
Thu Feb 24 00:34:51 2022,0,39.45,0,0.66,3.66,4.59,0.71,21.76,20,20
Thu Feb 24 00:35:51 2022,0,39.85,0,2.69,3.66,4.6,0.74,21.66,20,20
Thu Feb 24 00:36:51 2022,0,40.22,0,2.69,3.66,4.59,0.72,21.63,20,20
Thu Feb 24 00:37:51 2022,0,40.64,0,2.69,3.65,4.59,0.7,21.52,20,20
Thu Feb 24 00:38:51 2022,0,41.57,0,2.67,3.65,4.59,0.71,21.62,20,20
Thu Feb 24 00:39:51 2022,0,42.19,0,3.66,3.66,4.6,0.74,21.42,20,20
Thu Feb 24 00:40:51 2022,0,42.7,0,3.66,3.65,4.59,0.73,21.23,20,20
Thu Feb 24 00:41:51 2022,0,42.28,0,3.66,3.66,4.59,0.75,22.2,20,20
Thu Feb 24 00:42:51 2022,0,41.29,0,3.66,3.65,4.59,0.69,22.12,20,20
Thu Feb 24 00:43:51 2022,0,40.45,0,3.65,3.65,4.59,0.7,22.12,20,20
Thu Feb 24 00:44:51 2022,0,38.77,0,3.66,3.65,4.58,0.67,22.31,20,20
Thu Feb 24 00:45:51 2022,0,39.31,0,3.65,3.65,4.59,0.73,22.33,20,20
Thu Feb 24 00:46:51 2022,0,37.41,0,3.66,3.64,4.58,0.72,22.5,20,20
Thu Feb 24 00:47:51 2022,0,37.18,0,3.67,3.67,4.55,0.67,22.38,20,20
Thu Feb 24 00:48:51 2022,0,37.21,0,3.66,3.65,4.6,0.74,22.32,20,20
Thu Feb 24 00:49:51 2022,0,38.17,0,2.67,3.66,4.6,0.75,22.31,20,20
Thu Feb 24 00:50:51 2022,0,38.5,0,2.66,3.66,4.59,0.74,22.21,20,20
Thu Feb 24 00:51:51 2022,0,39.32,0,3.66,3.66,4.6,0.74,22.25,20,20
Thu Feb 24 00:52:51 2022,0,40.11,0,2.67,3.65,4.58,0.75,22.7,20,20
Thu Feb 24 00:53:51 2022,0,40.59,0,2.67,3.65,4.59,0.72,22.11,20,20
Thu Feb 24 00:54:51 2022,0,40.44,0,3.66,3.66,4.59,0.71,21.66,20,20
Thu Feb 24 00:55:51 2022,0,40.6,0,2.67,3.65,4.59,0.76,21.61,20,20
Thu Feb 24 00:56:51 2022,0,40.25,0,2.67,3.65,4.58,0.74,21.82,20,20
Thu Feb 24 00:57:51 2022,0,40.5,0,3.66,3.65,4.59,0.69,21.6,20,20
Thu Feb 24 00:58:51 2022,0,41.58,0,3.67,3.66,4.59,0.74,21.59,20,20
Thu Feb 24 00:59:51 2022,0,40.65,0,3.66,3.65,4.59,0.74,21.83,20,20
Thu Feb 24 01:00:51 2022,0,41.14,0,3.66,3.65,4.59,0.72,22.9,20,20
Thu Feb 24 01:01:51 2022,0,40.72,0,3.66,3.65,4.59,0.71,22.31,20,20
Thu Feb 24 01:02:51 2022,0,38.77,0,3.66,3.65,4.6,0.73,22.32,20,20
Thu Feb 24 01:03:51 2022,0,37.9,0,2.67,3.66,4.55,0.64,22.36,20,20
Thu Feb 24 01:04:51 2022,0,37.14,0,1.76,1.75,2.67,0.19,23.56,20,20
Thu Feb 24 01:05:51 2022,1,37.79,0,1.78,1.75,2.67,0.17,23.75,20,20
Thu Feb 24 01:06:51 2022,0,38.14,1,1.78,1.76,2.67,0.18,22.86,20,20
Thu Feb 24 01:07:51 2022,0,39.2,0,2.66,3.67,4.59,0.71,22.32,20,20
Thu Feb 24 01:08:51 2022,0,38.98,0,2.67,2.67,4.6,0.71,22.31,20,20
Thu Feb 24 01:09:51 2022,0,39.76,0,2.68,2.68,4.6,0.73,22.32,20,20
Thu Feb 24 01:10:51 2022,0,39.68,0,2.68,2.68,4.6,0.7,22.19,20,20
Thu Feb 24 01:11:51 2022,0,40.59,0,2.67,3.66,4.6,0.75,21.48,20,20
Thu Feb 24 01:12:51 2022,0,40.56,0,2.67,3.66,4.57,0.67,22.3,20,20
Thu Feb 24 01:13:51 2022,0,40.41,0,2.66,3.66,4.57,0.66,22.3,20,20
Thu Feb 24 01:14:51 2022,0,40.76,0,2.67,3.65,4.59,0.75,21.49,20,20
Thu Feb 24 01:15:51 2022,0,40.16,0,3.66,3.66,4.59,0.73,21.91,20,20
Thu Feb 24 01:16:51 2022,0,39.9,0,3.66,3.66,4.59,0.72,22.23,20,20
Thu Feb 24 01:17:51 2022,0,38.5,0,3.66,3.66,4.57,0.7,22.31,20,20
Thu Feb 24 01:18:51 2022,0,38.45,0,2.67,3.67,4.56,0.67,22.33,20,20
Thu Feb 24 01:19:51 2022,0,37.46,0,2.67,3.66,4.6,0.73,22.35,20,20
Thu Feb 24 01:20:51 2022,0,36.15,0,2.67,3.67,4.6,0.71,22.39,20,20
Thu Feb 24 01:21:51 2022,0,35.69,0,2.68,3.67,4.61,0.76,22.34,20,20
Thu Feb 24 01:22:51 2022,0,36.83,0,2.68,2.67,4.6,0.75,22.34,20,20
Thu Feb 24 01:23:51 2022,0,37.32,0,2.68,2.67,4.61,0.75,21.8,20,20
Thu Feb 24 01:24:51 2022,0,37.75,0,2.68,2.67,4.61,0.75,21.3,20,20
Thu Feb 24 01:25:51 2022,0,38.32,0,2.68,2.67,4.62,0.72,20.95,20,20
Thu Feb 24 01:26:51 2022,0,38.54,0,2.68,2.67,4.6,0.76,21.59,20,20
Thu Feb 24 01:27:51 2022,0,39.8,0,2.68,2.67,4.61,0.74,21.22,20,20
Thu Feb 24 01:28:51 2022,0,38.83,0,2.67,2.67,4.6,0.76,21.2,20,20
Thu Feb 24 01:29:51 2022,0,39.49,0,2.68,2.67,4.6,0.72,21.4,20,20
Thu Feb 24 01:30:51 2022,0,39.87,0,2.67,3.67,4.59,0.73,21.62,20,20
Thu Feb 24 01:31:51 2022,0,39.98,0,2.67,3.66,4.6,0.74,21.25,20,20
Thu Feb 24 01:32:51 2022,0,40.72,0,2.67,3.67,4.58,0.61,22.3,20,20
Thu Feb 24 01:33:51 2022,0,89.3,0,1.75,1.75,3.65,0.33,22.47,20,20
Thu Feb 24 01:34:51 2022,0,36.92,0,3.67,3.67,4.55,0.67,22.31,20,20
Thu Feb 24 01:35:51 2022,0,36.83,0,3.66,3.66,4.56,0.69,22.32,20,20
Thu Feb 24 01:36:51 2022,0,36.36,0,2.67,3.66,4.59,0.72,22.39,20,20
Thu Feb 24 01:37:51 2022,0,35.52,0,3.67,3.67,4.55,0.7,22.37,20,20
Thu Feb 24 01:38:51 2022,0,35.91,0,3.67,3.67,4.57,0.7,22.31,20,20
Thu Feb 24 01:39:22 2022,8,6.0,7,1.0,2.0,3.0,4.0,5.0,9,10
Thu Feb 24 01:41:48 2022,8,6.0,7,1.0,2.0,3.0,4.0,5.0,9,10
Thu Feb 24 01:42:59 2022,0,38.71,0,2.67,2.67,4.57,0.69,22.3,20,20
Thu Feb 24 01:43:29 2022,0,38.91,0,3.67,2.67,4.57,0.66,22.3,20,20
Thu Feb 24 01:44:11 2022,0,38.8,0,1.73,1.74,2.66,0.34,22.38,20,20
Thu Feb 24 01:45:11 2022,0,39.7,0,3.67,3.67,4.56,0.66,22.29,20,20
Thu Feb 24 01:46:11 2022,0,40.15,0,3.66,3.67,4.56,0.69,22.21,20,20
Thu Feb 24 01:47:11 2022,0,39.62,0,1.73,1.73,2.66,0.37,22.49,20,20
Thu Feb 24 01:48:11 2022,0,39.66,0,2.67,3.67,4.58,0.64,22.3,20,20
Thu Feb 24 01:49:11 2022,0,37.48,0,1.72,2.72,3.67,0.61,22.49,20,20
Thu Feb 24 01:50:05 2022,0,38.29,0,3.67,3.67,4.55,0.68,22.31,20,20
Thu Feb 24 01:51:05 2022,0,33.9,0,2.67,3.67,4.58,0.58,22.3,20,20
Thu Feb 24 01:52:05 2022,0,33.89,0,2.67,3.67,4.6,0.69,22.32,20,20
Thu Feb 24 01:53:05 2022,0,35.25,0,3.68,3.67,4.57,0.64,22.3,20,20
Thu Feb 24 01:54:05 2022,0,35.99,0,2.68,3.67,4.58,0.68,22.3,20,20
Thu Feb 24 01:55:05 2022,0,35.26,0,4.55,2.67,4.59,0.72,22.36,20,20
Thu Feb 24 01:56:05 2022,0,35.69,0,2.67,3.67,4.58,0.69,22.31,20,20
Thu Feb 24 01:57:05 2022,0,36.22,0,2.67,2.67,4.58,0.73,22.29,20,20
Thu Feb 24 01:58:05 2022,0,36.85,0,1.73,1.73,3.67,0.66,22.49,20,20
Thu Feb 24 01:59:05 2022,0,36.84,0,3.67,3.66,4.55,0.69,22.3,20,20
Thu Feb 24 02:00:05 2022,0,37.18,0,3.67,2.67,4.57,0.67,22.3,20,20
Thu Feb 24 02:01:05 2022,0,38.8,0,2.73,1.72,2.67,0.57,22.33,20,20
Thu Feb 24 02:02:05 2022,0,38.25,0,2.73,1.73,3.67,0.59,22.31,20,20
Thu Feb 24 02:03:05 2022,0,39.11,0,2.73,1.73,2.67,0.58,22.32,20,20
Thu Feb 24 02:04:05 2022,0,39.2,0,2.68,3.67,4.57,0.68,21.38,20,20
Thu Feb 24 02:05:05 2022,0,39.26,1,2.73,1.73,3.67,0.59,22.31,20,20
Thu Feb 24 02:06:05 2022,0,39.98,0,2.73,1.72,3.66,0.58,22.33,20,20
Thu Feb 24 02:07:05 2022,1,40.0,1,1.77,1.75,1.73,0.25,22.48,20,20
Thu Feb 24 02:08:05 2022,0,40.47,0,2.71,1.73,3.66,0.58,22.38,20,20
Thu Feb 24 02:09:05 2022,0,39.99,0,3.66,3.66,4.57,0.67,22.3,20,20
Thu Feb 24 02:10:05 2022,0,39.4,0,3.66,3.65,4.57,0.67,22.3,20,20
Thu Feb 24 02:11:05 2022,0,39.1,0,3.66,3.65,4.58,0.68,22.31,20,20
Thu Feb 24 02:12:05 2022,0,37.38,0,3.66,3.65,4.57,0.67,22.33,20,20
Thu Feb 24 02:13:05 2022,0,37.11,0,3.66,3.65,4.57,0.69,22.32,20,20
Thu Feb 24 02:14:05 2022,0,37.76,0,3.66,3.65,4.57,0.67,22.3,20,20
Thu Feb 24 02:15:05 2022,0,38.61,0,3.66,3.66,4.57,0.68,22.17,20,20
Thu Feb 24 02:16:05 2022,0,38.79,0,3.66,3.65,4.56,0.69,22.1,20,20
Thu Feb 24 02:17:05 2022,0,39.24,0,3.65,3.66,4.57,0.69,21.9,20,20
Thu Feb 24 02:18:05 2022,0,40.28,0,3.65,3.65,4.56,0.69,21.36,20,20
Thu Feb 24 02:19:05 2022,0,40.19,0,3.65,3.65,4.56,0.69,21.17,20,20
Thu Feb 24 02:20:05 2022,0,40.42,0,3.66,3.65,4.56,0.71,21.85,20,20
Thu Feb 24 02:21:05 2022,0,40.13,0,3.66,3.65,4.56,0.69,21.89,20,20
Thu Feb 24 02:22:05 2022,0,39.85,0,3.65,3.65,4.57,0.69,22.25,20,20
Thu Feb 24 02:23:05 2022,0,39.26,0,3.66,3.65,4.56,0.71,22.28,20,20
Thu Feb 24 02:24:05 2022,0,39.9,0,3.66,3.65,4.57,0.69,22.3,20,20
Thu Feb 24 02:25:05 2022,0,38.18,0,3.65,3.65,4.57,0.68,22.31,20,20
Thu Feb 24 02:26:05 2022,0,37.89,0,3.65,3.65,4.57,0.71,22.32,20,20
Thu Feb 24 02:27:05 2022,0,36.39,0,3.67,3.65,4.58,0.68,22.34,20,20
Thu Feb 24 02:28:05 2022,0,36.53,0,3.66,3.66,4.57,0.68,22.31,20,20
Thu Feb 24 02:29:05 2022,0,36.62,0,3.66,3.66,4.57,0.67,22.28,20,20
Thu Feb 24 02:30:05 2022,0,37.59,0,3.66,3.65,4.58,0.68,22.27,20,20
Thu Feb 24 02:31:05 2022,0,37.82,0,3.66,3.65,4.56,0.68,21.78,20,20
Thu Feb 24 02:32:05 2022,0,38.2,0,3.65,3.65,4.56,0.67,21.51,20,20
Thu Feb 24 02:33:05 2022,0,38.16,0,3.65,3.65,4.57,0.71,21.4,20,20
Thu Feb 24 02:34:05 2022,0,38.98,0,3.65,3.64,4.56,0.67,21.45,20,20
Thu Feb 24 02:35:05 2022,0,38.79,0,3.65,3.65,4.56,0.72,21.4,20,20
Thu Feb 24 02:36:05 2022,0,39.5,0,3.66,3.65,4.57,0.7,21.3,20,20
Thu Feb 24 02:37:05 2022,0,39.49,0,3.66,3.65,4.56,0.71,21.12,20,20
Thu Feb 24 02:38:05 2022,0,40.12,0,3.65,3.65,4.56,0.72,21.36,20,20
Thu Feb 24 02:39:05 2022,0,39.85,0,3.65,3.66,4.56,0.7,21.7,20,20
Thu Feb 24 02:40:05 2022,0,39.4,0,3.65,3.65,4.56,0.71,21.96,20,20
Thu Feb 24 02:41:05 2022,0,38.51,0,3.65,3.64,4.57,0.7,22.25,20,20
Thu Feb 24 02:42:05 2022,0,38.8,0,3.66,3.65,4.57,0.71,22.31,20,20
Thu Feb 24 02:43:05 2022,0,37.46,0,3.66,3.66,4.57,0.7,22.32,20,20
Thu Feb 24 02:44:05 2022,0,36.74,0,3.66,3.66,4.57,0.68,22.34,20,20
Thu Feb 24 02:45:05 2022,0,36.23,0,3.66,3.65,4.57,0.68,22.32,20,20
Thu Feb 24 02:46:05 2022,0,36.47,0,3.66,3.66,4.57,0.68,22.31,20,20
Thu Feb 24 02:47:05 2022,0,36.51,0,3.66,3.65,4.57,0.68,22.25,20,20
Thu Feb 24 02:48:05 2022,0,37.65,0,3.66,3.65,4.57,0.66,22.14,20,20
Thu Feb 24 02:49:05 2022,0,37.75,0,3.66,3.65,4.57,0.72,21.69,20,20
Thu Feb 24 02:50:05 2022,0,37.96,0,3.66,3.65,4.57,0.72,21.54,20,20
Thu Feb 24 02:51:05 2022,0,38.29,0,3.66,3.65,4.56,0.7,21.39,20,20
Thu Feb 24 02:52:05 2022,0,38.56,0,3.66,3.65,4.57,0.71,21.39,20,20
Thu Feb 24 02:53:05 2022,0,39.9,0,3.66,3.65,4.56,1.71,21.32,20,20
Thu Feb 24 02:54:05 2022,0,39.19,0,3.66,3.64,4.56,1.7,21.4,20,20
Thu Feb 24 02:55:05 2022,0,39.12,0,3.65,3.65,4.56,0.71,21.36,20,20
Thu Feb 24 02:56:05 2022,0,38.7,0,3.65,3.65,4.56,0.72,21.91,20,20
Thu Feb 24 02:57:05 2022,0,38.54,0,3.66,3.65,4.57,0.69,22.1,20,20
Thu Feb 24 02:58:05 2022,0,38.4,0,3.66,3.65,4.56,0.69,22.22,20,20
Thu Feb 24 02:59:05 2022,0,37.29,0,3.66,3.65,4.56,0.68,22.28,20,20
Thu Feb 24 03:00:05 2022,0,36.88,0,3.65,3.65,4.57,0.69,22.3,20,20
Thu Feb 24 03:01:05 2022,0,36.71,0,3.65,3.65,4.57,0.66,22.32,20,20
Thu Feb 24 03:02:05 2022,0,36.4,0,3.65,3.65,4.57,0.69,22.32,20,20
Thu Feb 24 03:02:18 2022,0,35.67,0,3.66,3.66,4.58,0.71,22.33,20,20
Thu Feb 24 03:03:18 2022,0,35.97,0,3.65,3.66,4.58,0.69,22.3,20,20
Thu Feb 24 03:04:18 2022,0,36.32,0,3.66,3.65,4.57,0.7,22.29,20,20
Thu Feb 24 03:05:18 2022,0,36.99,0,3.65,3.65,4.57,0.7,22.22,20,20
Thu Feb 24 03:06:18 2022,0,37.7,1,2.72,1.72,3.66,0.57,22.37,20,20
Thu Feb 24 03:07:18 2022,0,36.98,1,2.7,2.72,3.66,0.62,22.34,20,20
Thu Feb 24 03:08:18 2022,0,38.17,0,3.66,3.65,4.57,0.68,21.63,20,20
Thu Feb 24 03:09:18 2022,0,38.11,0,3.65,3.65,4.57,0.69,21.0,20,20
Thu Feb 24 03:10:18 2022,0,38.8,0,3.66,3.65,4.56,0.68,21.11,20,20
Thu Feb 24 03:11:18 2022,0,38.31,0,3.65,3.65,4.56,0.7,21.1,20,20
Thu Feb 24 03:12:18 2022,0,38.62,0,3.65,3.64,4.56,0.71,20.95,20,20
Thu Feb 24 03:13:18 2022,0,38.83,0,3.65,3.64,4.57,0.7,21.59,20,20
Thu Feb 24 03:14:18 2022,0,38.79,0,3.66,3.65,4.56,0.71,22.4,20,20
Thu Feb 24 03:15:18 2022,0,38.27,0,3.65,3.64,4.56,0.71,22.23,20,20
Thu Feb 24 03:16:18 2022,0,36.39,0,2.71,2.72,3.65,0.59,22.59,20,20
Thu Feb 24 03:17:18 2022,0,36.55,0,3.66,3.65,4.57,0.66,22.31,20,20
Thu Feb 24 03:18:18 2022,0,35.19,0,3.66,3.65,4.56,0.66,22.38,20,20
Thu Feb 24 03:19:18 2022,0,35.16,0,3.65,3.65,4.57,0.68,22.33,20,20
Thu Feb 24 03:20:18 2022,0,35.76,0,3.66,3.65,4.57,0.66,22.3,20,20
Thu Feb 24 03:21:18 2022,0,36.6,0,3.65,3.65,4.57,0.68,22.2,20,20
Thu Feb 24 03:22:18 2022,0,36.24,0,3.66,3.65,4.57,0.69,21.83,20,20
Thu Feb 24 03:23:18 2022,0,37.1,0,3.65,3.65,4.57,0.68,21.55,20,20
Thu Feb 24 03:24:18 2022,0,36.88,0,3.65,3.65,4.57,0.7,21.11,20,20
Thu Feb 24 03:25:18 2022,0,36.83,0,3.65,3.65,4.57,0.69,21.21,20,20
